# Y-M-D   T H:M:S     ObsNum  Receiver   ObsGoal      ObgPgm      SourceName                ProjectId                   RestFreq      VLSR    TINT    RA          DEC        AZ     EL
2022-03-01T11:37:48    94637  SEQ        Pointing     Map(Az/D)   T-Vir                     2022S1SEQUOIACommissioning      86.2434     6      83.0  183.652841  -6.035764  249.2  32.6  239.76 0
2022-03-01T11:40:58    94638  SEQ        Calibration  Cal         R-Crt                     2022S1SEQUOIACommissioning      86.2434    16       5.0  165.141059 -18.324882  246.2  10.3  239.76 0
2022-03-01T11:41:27    94639  SEQ        Pointing     Map(Az/D)   R-Crt                     2022S1SEQUOIACommissioning      86.2434    16      83.5  165.141059 -18.324882  246.3  10.1  239.76 0
2022-03-01T11:47:37    94640  SEQ        Calibration  Cal         WX-Ser                    2022S1SEQUOIACommissioning      86.2434     8       5.2  231.946010  19.564353  275.8  84.0  239.76 0
2022-03-01T11:48:10    94641  SEQ        Pointing     Map(Az/D)   WX-Ser                    2022S1SEQUOIACommissioning      86.2434     8      83.7  231.946010  19.564353  275.6  83.6  239.76 0
2022-03-01T11:51:22    94642  SEQ        Calibration  Cal         RX-Boo                    2022S1SEQUOIACommissioning      86.2434     0       5.0  216.048434  25.703717  291.3  67.4  239.76 0
2022-03-01T11:51:54    94643  SEQ        Pointing     Map(Az/D)   RX-Boo                    2022S1SEQUOIACommissioning      86.2434     0      82.8  216.048434  25.703717  291.2  67.2  239.76 0
2022-03-01T11:55:13    94644  SEQ        Calibration  Cal         R-Com                     2022S1SEQUOIACommissioning      86.2434    -5       5.4  181.063324  18.782438  280.1  34.2  239.76 0
2022-03-01T11:55:45    94645  SEQ        Pointing     Map(Az/D)   R-Com                     2022S1SEQUOIACommissioning      86.2434    -5      86.9  181.063324  18.782438  280.1  34.0  239.76 0
2022-03-01T11:59:09    94646  SEQ        Calibration  Cal         W-Leo                     2022S1SEQUOIACommissioning      86.2434    47       5.1  163.405969  13.715102  279.3  15.6  239.76 0
2022-03-01T11:59:43    94647  SEQ        Pointing     Map(Az/D)   W-Leo                     2022S1SEQUOIACommissioning      86.2434    47      84.7  163.405969  13.715102  279.4  15.4  239.76 0
2022-03-01T12:04:16    94648  SEQ        Calibration  Cal         S-Crb                     2022S1SEQUOIACommissioning      86.2434     3       5.1  230.349817  31.367380  320.8  73.6  239.76 0
2022-03-01T12:04:45    94649  SEQ        Pointing     Map(Az/D)   S-Crb                     2022S1SEQUOIACommissioning      86.2434     3      82.2  230.349817  31.367380  319.8  73.3  239.76 0
2022-03-01T12:08:01    94650  SEQ        Calibration  Cal         R-Cvn                     2022S1SEQUOIACommissioning      86.2434     0       5.0  207.237674  39.542548  311.0  52.6  239.76 0
2022-03-01T12:08:30    94651  SEQ        Pointing     Map(Az/D)   R-Cvn                     2022S1SEQUOIACommissioning      86.2434     0      84.8  207.237674  39.542548  310.9  52.5  239.76 0
2022-03-01T12:12:24    94652  SEQ        Calibration  Cal         S-UMi                     2022S1SEQUOIACommissioning      86.2434   -41       5.1  232.394073  78.633410  357.1  30.1  239.76 0
2022-03-01T12:12:56    94653  SEQ        Pointing     Map(Az/D)   S-UMi                     2022S1SEQUOIACommissioning      86.2434   -41      85.2  232.394073  78.633410  357.0  30.1  239.76 0
2022-03-01T12:16:39    94654  SEQ        Calibration  Cal         R-UMa                     2022S1SEQUOIACommissioning      86.2434    38       5.0  161.160285  68.775743  337.4  19.6  239.76 0
2022-03-01T12:17:08    94655  SEQ        Pointing     Map(Az/D)   R-UMa                     2022S1SEQUOIACommissioning      86.2434    38      84.3  161.160285  68.775743  337.4  19.6  239.76 0
2022-03-02T09:09:05    94737  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.0  207.258341 -28.367648  171.1  42.0  239.76 0
2022-03-02T09:09:38    94738  SEQ        Pointing     Map(Az/D)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      87.5  207.258341 -28.367648  171.3  42.0  239.76 0
2022-03-02T09:14:20    94739  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.0  207.258341 -28.367648  172.6  42.2  237.6 0
2022-03-02T09:14:45    94740  SEQ        Focus        Bs          W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      20.1  207.258341 -28.367648  172.8  42.2  237.6 0
2022-03-02T09:15:35    94741  SEQ        Focus        Bs          W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      20.1  207.258341 -28.367648  173.0  42.2  237.6 0
2022-03-02T09:16:23    94742  SEQ        Focus        Bs          W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      20.1  207.258341 -28.367648  173.3  42.2  237.6 0
2022-03-02T09:17:11    94743  SEQ        Focus        Bs          W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      20.0  207.258341 -28.367648  173.5  42.2  237.6 0
2022-03-02T09:17:56    94744  SEQ        Focus        Bs          W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      20.5  207.258341 -28.367648  173.7  42.3  237.6 0
2022-03-02T09:19:11    94745  SEQ        Focus        Bs          W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      20.0  207.258341 -28.367648  174.1  42.3  0 0
2022-03-02T09:20:52    94746  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.1  207.258341 -28.367648  174.6  42.3  239.76 0
2022-03-02T09:21:26    94747  SEQ        Pointing     Map(Az/D)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      85.2  207.258341 -28.367648  174.8  42.3  239.76 0
2022-03-02T09:25:11    94748  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.4  207.258341 -28.367648  175.9  42.4  237.6 0
2022-03-02T09:26:08    94749  SEQ        Astigmatism  Bs          W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      20.0  207.258341 -28.367648  176.2  42.4  237.6 0
2022-03-02T09:27:07    94750  SEQ        Astigmatism  Bs          W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      20.0  207.258341 -28.367648  176.5  42.5  237.6 0
2022-03-02T09:28:06    94751  SEQ        Astigmatism  Bs          W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      20.8  207.258341 -28.367648  176.8  42.5  237.6 0
2022-03-02T09:29:03    94752  SEQ        Astigmatism  Bs          W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      20.0  207.258341 -28.367648  177.0  42.5  237.6 0
2022-03-02T09:30:01    94753  SEQ        Astigmatism  Bs          W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      20.0  207.258341 -28.367648  177.3  42.5  237.6 0
2022-03-02T09:30:58    94754  SEQ        Astigmatism  Bs          W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      20.2  207.258341 -28.367648  177.6  42.5  237.6 0
2022-03-02T09:31:54    94755  SEQ        Astigmatism  Bs          W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      20.0  207.258341 -28.367648  177.9  42.5  237.6 0
2022-03-02T09:33:43    94756  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.0  207.258341 -28.367648  178.4  42.5  239.76 0
2022-03-02T09:34:18    94757  SEQ        Pointing     Map(Az/D)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      85.0  207.258341 -28.367648  178.6  42.5  239.76 0
2022-03-02T09:38:04    94758  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.0  207.258341 -28.367648  179.7  42.5  237.6 0
2022-03-02T09:38:28    94759  SEQ        Calibration  Bs          W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      20.1  207.258341 -28.367648  179.9  42.5  237.6 0
2022-03-02T09:44:33    94760  SEQ        Calibration  Cal         R-Ser                     2022S1SEQUOIACommissioning      86.2434    35       5.1  237.673885  15.133634   93.4  61.7  239.76 0
2022-03-02T09:45:02    94761  SEQ        Pointing     Map(Az/D)   R-Ser                     2022S1SEQUOIACommissioning      86.2434    35      80.4  237.673885  15.133634   93.6  62.2  239.76 0
2022-03-02T09:48:13    94762  SEQ        Calibration  Cal         IRC10322                  2022S1SEQUOIACommissioning      86.2434    12       5.0  258.580762   8.934143   94.9  41.5  239.76 0
2022-03-02T09:48:50    94763  SEQ        Pointing     Map(Az/D)   IRC10322                  2022S1SEQUOIACommissioning      86.2434    12      83.4  258.580762   8.934143   95.0  41.7  239.76 0
2022-03-02T09:52:16    94764  SEQ        Calibration  Cal         IRAS17103-0559            2022S1SEQUOIACommissioning      86.2434   -18       5.0  258.242174  -6.049145  113.4  36.7  239.76 0
2022-03-02T09:52:49    94765  SEQ        Pointing     Map(Az/D)   IRAS17103-0559            2022S1SEQUOIACommissioning      86.2434   -18      85.6  258.242174  -6.049145  113.5  36.9  239.76 0
2022-03-02T09:56:24    94766  SEQ        Calibration  Cal         IRC+00363                 2022S1SEQUOIACommissioning      86.2434    50       5.2  280.355498  -4.342232  101.5  18.5  239.76 0
2022-03-02T09:56:54    94767  SEQ        Pointing     Map(Az/D)   IRC+00363                 2022S1SEQUOIACommissioning      86.2434    50      83.6  280.355498  -4.342232  101.6  18.6  239.76 0
2022-03-02T10:01:32    94768  SEQ        Calibration  Cal         BG-Ser                    2022S1SEQUOIACommissioning      86.2434    -1       5.0  235.903235  -1.710462  129.6  59.0  239.76 0
2022-03-02T10:02:01    94769  SEQ        Pointing     Map(Az/D)   BG-Ser                    2022S1SEQUOIACommissioning      86.2434    -1      35.5  235.903235  -1.710462  130.3  59.4  239.76 0
2022-03-02T10:48:13    94770  SEQ        Calibration  Cal         BG-Ser                    2022S1SEQUOIACommissioning      86.2434    -1       5.1  235.903235  -1.710462  150.3  66.4  0 0
2022-03-02T10:48:38    94771  SEQ        Pointing     Map(Az/D)   BG-Ser                    2022S1SEQUOIACommissioning      86.2434    -1      83.4  235.903235  -1.710462  151.0  66.5  0 0
2022-03-02T10:51:38    94772  SEQ        Calibration  Cal         FS-Lib                    2022S1SEQUOIACommissioning      86.2434    -3       5.0  240.099050 -12.349263  154.1  55.4  0 0
2022-03-02T10:52:05    94773  SEQ        Pointing     Map(Az/D)   FS-Lib                    2022S1SEQUOIACommissioning      86.2434    -3      83.1  240.099050 -12.349263  154.4  55.5  0 0
2022-03-02T10:55:16    94774  SEQ        Calibration  Cal         RR-Sco                    2022S1SEQUOIACommissioning      86.2434   -29       5.6  254.157673 -30.580053  151.1  33.6  0 0
2022-03-02T10:55:42    94775  SEQ        Pointing     Map(Az/D)   RR-Sco                    2022S1SEQUOIACommissioning      86.2434   -29      82.0  254.157673 -30.580053  151.3  33.7  0 0
2022-03-02T10:58:52    94776  SEQ        Calibration  Cal         OH2.6-0.4                 2022S1SEQUOIACommissioning      86.2434    -4       5.0  268.328333 -26.943611  137.8  29.2  0 0
2022-03-02T10:59:22    94777  SEQ        Pointing     Map(Az/D)   OH2.6-0.4                 2022S1SEQUOIACommissioning      86.2434    -4      84.6  268.328333 -26.943611  138.0  29.3  0 0
2022-03-02T11:03:34    94778  SEQ        Calibration  Cal         RS-Vir                    2022S1SEQUOIACommissioning      86.2434   -13       5.1  216.818305   4.678079  218.9  71.8  0 0
2022-03-02T11:04:00    94779  SEQ        Pointing     Map(Az/D)   RS-Vir                    2022S1SEQUOIACommissioning      86.2434   -13      85.4  216.818305   4.678079  220.1  71.6  0 0
2022-03-02T11:07:36    94780  SEQ        Calibration  Cal         RS-Lib                    2022S1SEQUOIACommissioning      86.2434     9       5.0  231.082462 -22.911062  177.5  48.0  0 0
2022-03-02T11:08:02    94781  SEQ        Pointing     Map(Az/D)   RS-Lib                    2022S1SEQUOIACommissioning      86.2434     9      84.4  231.082462 -22.911062  177.9  48.0  0 0
2022-03-02T11:11:01    94782  SEQ        Calibration  Cal         GL1822                    2022S1SEQUOIACommissioning      86.2434    -3       5.0  241.534846 -30.826108  167.5  39.0  0 0
2022-03-02T11:11:28    94783  SEQ        Pointing     Map(Az/D)   GL1822                    2022S1SEQUOIACommissioning      86.2434    -3      82.2  241.534846 -30.826108  167.7  39.0  0 0
2022-03-02T11:16:40    94784  SEQ        Calibration  Cal         RS-Lib                    2022S1SEQUOIACommissioning      86.2434     9       5.0  231.082462 -22.911062  180.4  48.0  239.76 0
2022-03-02T11:17:09    94785  SEQ        Pointing     Map(Az/D)   RS-Lib                    2022S1SEQUOIACommissioning      86.2434     9      84.7  231.082462 -22.911062  181.1  48.0  239.76 0
2022-03-02T11:20:26    94786  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.2  207.258341 -28.367648  207.9  36.6  239.76 0
2022-03-02T11:20:58    94787  SEQ        Pointing     Map(Az/D)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      85.4  207.258341 -28.367648  208.1  36.5  239.76 0
2022-03-02T11:25:16    94788  SEQ        Calibration  Cal         GL1686                    2022S1SEQUOIACommissioning      86.2434   -27       5.0  212.823305  -7.747184  219.2  56.3  239.76 0
2022-03-02T11:25:46    94789  SEQ        Pointing     Map(Az/D)   GL1686                    2022S1SEQUOIACommissioning      86.2434   -27      82.4  212.823305  -7.747184  219.8  56.0  239.76 0
2022-03-02T11:28:49    94790  SEQ        Calibration  Cal         S-Vir                     2022S1SEQUOIACommissioning      86.2434    -7       5.0  203.250460  -7.194733  232.7  49.3  239.76 0
2022-03-02T11:29:22    94791  SEQ        Pointing     Map(Az/D)   S-Vir                     2022S1SEQUOIACommissioning      86.2434    -7      84.0  203.250460  -7.194733  232.8  49.2  239.76 0
2022-03-02T11:32:27    94792  SEQ        Calibration  Cal         R-Hya                     2022S1SEQUOIACommissioning      86.2434    -7       5.0  202.428258 -23.281326  218.8  36.6  239.76 0
2022-03-02T11:32:58    94793  SEQ        Pointing     Map(Az/D)   R-Hya                     2022S1SEQUOIACommissioning      86.2434    -7      84.0  202.428258 -23.281326  219.0  36.5  239.76 0
2022-03-02T11:37:26    94794  SEQ        Calibration  Cal         RT-Vir                    2022S1SEQUOIACommissioning      86.2434    14       5.0  195.658265   5.185566  256.1  47.8  239.76 0
2022-03-02T11:37:54    94795  SEQ        Pointing     Map(Az/D)   RT-Vir                    2022S1SEQUOIACommissioning      86.2434    14      81.7  195.658265   5.185566  256.4  47.3  239.76 0
2022-03-02T11:41:01    94796  SEQ        Calibration  Cal         T-Vir                     2022S1SEQUOIACommissioning      86.2434     6       5.0  183.652841  -6.035764  250.2  31.0  239.76 0
2022-03-02T11:41:31    94797  SEQ        Pointing     Map(Az/D)   T-Vir                     2022S1SEQUOIACommissioning      86.2434     6      85.3  183.652841  -6.035764  250.3  30.9  239.76 0
2022-03-02T11:44:49    94798  SEQ        Calibration  Cal         R-Crt                     2022S1SEQUOIACommissioning      86.2434    16       5.0  165.141059 -18.324882  247.0   8.6  239.76 0
